gender,age,category,total_price
1,24,3,365.94
1,61,1,600.17
1,42,0,1200.32
0,64,3,40.66
1,30,0,300.08
0,69,5,896.0
0,38,0,2700.7200000000003
1,30,3,650.56
0,18,0,7502.0
0,58,0,300.08
1,35,5,573.44
0,31,4,130.75
1,26,0,2700.7200000000003
1,22,5,35.84
1,28,0,2700.7200000000003
0,29,1,5401.53
1,38,0,4801.28
0,51,7,187.68
0,55,4,83.68
0,47,4,20.92
0,68,1,2400.68
0,57,5,143.36
1,30,3,650.56
0,53,4,130.75
0,67,5,896.0
0,27,1,15004.25
0,63,0,7502.0
0,35,4,47.07
1,62,0,4801.28
0,20,0,4801.28
1,34,3,1016.5
1,56,5,322.56
1,22,0,300.08
0,61,3,1016.5
1,54,2,242.4
0,63,1,2400.68
1,25,0,7502.0
0,47,0,300.08
0,44,1,2400.68
0,54,1,15004.25
0,62,1,5401.53
1,48,4,130.75
1,58,0,7502.0
1,31,3,365.94
1,53,3,650.56
1,55,6,1050.0
1,46,0,300.08
1,20,0,4801.28
0,58,2,242.4
1,49,2,242.4
1,63,0,4801.28
1,42,0,1200.32
0,40,4,130.75
1,28,6,4200.0
0,68,3,650.56
0,23,4,83.68
1,28,0,2700.7200000000003
1,40,0,2700.7200000000003
0,18,1,5401.53
0,56,5,896.0
1,38,5,35.84
0,22,0,4801.28
0,63,1,15004.25
0,51,1,600.17
0,45,7,187.68
0,27,4,130.75
1,51,0,7502.0
0,23,4,130.75
0,29,1,15004.25
0,48,5,573.44
1,19,0,300.08
1,30,4,20.92
0,32,0,300.08
1,49,0,7502.0
0,31,4,5.23
0,39,2,242.4
1,20,5,143.36
0,51,0,1200.32
1,52,3,650.56
0,60,0,300.08
0,21,4,47.07
0,28,0,4801.28
0,58,0,4801.28
1,49,3,40.66
0,41,4,5.23
0,36,0,7502.0
0,29,3,1016.5
0,41,1,15004.25
0,42,1,9602.72
0,41,2,136.35000000000002
0,21,7,11.73
1,29,2,15.15
0,21,3,162.64
0,38,0,7502.0
1,44,0,1200.32
0,40,6,9450.0
1,26,7,187.68
0,23,4,130.75
0,69,1,9602.72
0,39,1,600.17
1,61,5,35.84
0,18,2,242.4
1,40,0,4801.28
0,38,3,162.64
1,28,0,2700.7200000000003
0,66,4,130.75
0,43,3,365.94
1,22,0,1200.32
0,41,4,130.75
1,37,0,1200.32
0,24,6,26250.0
0,66,4,47.07
0,39,5,35.84
0,26,0,7502.0
1,66,0,7502.0
0,22,3,1016.5
0,60,7,11.73
0,28,0,300.08
1,36,2,15.15
0,51,0,7502.0
0,29,5,35.84
0,58,0,7502.0
1,68,1,5401.53
0,58,3,1016.5
1,26,1,2400.68
0,49,1,15004.25
0,41,0,7502.0
0,49,5,35.84
0,28,0,300.08
0,21,5,143.36
0,69,7,293.25
1,22,1,5401.53
1,26,2,242.4
0,43,4,83.68
0,47,4,5.23
1,67,7,46.92
0,48,0,4801.28
0,42,3,162.64
0,21,0,2700.7200000000003
0,43,0,7502.0
0,39,6,4200.0
0,64,0,7502.0
0,53,0,7502.0
0,34,0,7502.0
1,68,1,9602.72
0,61,0,4801.28
1,64,3,1016.5
0,46,6,9450.0
0,55,7,105.57
0,33,2,242.4
0,40,0,1200.32
1,22,1,600.17
1,21,0,300.08
1,57,0,300.08
0,29,4,47.07
1,68,3,650.56
1,20,4,5.23
0,64,0,300.08
1,18,6,26250.0
0,47,3,365.94
0,27,0,7502.0
0,34,3,1016.5
1,39,5,896.0
1,69,0,4801.28
0,48,3,650.56
1,37,0,7502.0
1,18,0,4801.28
1,38,0,2700.7200000000003
0,40,7,187.68
1,18,4,5.23
0,19,0,2700.7200000000003
1,43,6,16800.0
0,27,4,83.68
1,27,0,7502.0
0,25,1,2400.68
1,60,0,4801.28
1,22,3,365.94
1,67,0,1200.32
0,33,3,1016.5
0,55,0,2700.7200000000003
0,49,0,1200.32
1,27,1,600.17
0,23,0,2700.7200000000003
0,60,0,2700.7200000000003
0,21,6,1050.0
0,32,0,4801.28
0,42,6,1050.0
0,30,0,2700.7200000000003
1,36,5,35.84
0,26,0,300.08
0,31,5,573.44
0,25,0,4801.28
0,59,0,4801.28
0,61,4,130.75
1,42,6,4200.0
0,64,2,242.4
0,29,0,300.08
0,32,0,1200.32
1,60,1,600.17
1,53,4,130.75
1,31,4,83.68
1,28,0,1200.32
0,34,1,5401.53
0,34,0,300.08
1,47,2,136.35000000000002
0,47,0,1200.32
1,49,3,162.64
1,54,5,896.0
0,68,0,1200.32
0,21,6,4200.0
0,32,0,1200.32
0,56,4,47.07
0,47,0,1200.32
1,45,0,7502.0
1,58,0,300.08
0,69,0,1200.32
0,51,0,4801.28
0,35,0,300.08
1,61,4,83.68
0,19,2,136.35000000000002
0,37,0,7502.0
1,30,3,162.64
0,48,1,2400.68
0,26,0,7502.0
1,49,0,300.08
1,62,0,1200.32
0,31,2,15.15
0,65,3,650.56
0,59,0,300.08
0,25,0,300.08
1,56,4,20.92
1,31,1,9602.72
1,19,3,365.94
0,55,0,300.08
0,67,3,365.94
1,22,3,162.64
1,54,4,47.07
1,51,3,365.94
0,51,5,35.84
0,19,5,322.56
1,43,3,650.56
0,55,2,242.4
0,21,3,365.94
1,40,5,143.36
1,52,0,7502.0
1,26,5,322.56
0,58,5,573.44
0,59,0,300.08
0,19,0,4801.28
0,39,0,300.08
1,19,0,2700.7200000000003
1,65,0,2700.7200000000003
0,20,0,7502.0
0,31,0,1200.32
1,51,6,16800.0
0,38,1,600.17
0,58,0,7502.0
1,44,0,2700.7200000000003
0,61,0,2700.7200000000003
0,64,4,130.75
0,69,0,300.08
0,26,1,600.17
0,64,0,300.08
1,19,5,573.44
1,22,4,47.07
0,68,0,4801.28
0,46,0,300.08
1,40,5,143.36
0,59,6,16800.0
0,18,3,40.66
0,58,0,300.08
1,46,4,130.75
0,42,4,83.68
1,62,0,300.08
1,24,5,896.0
0,18,3,650.56
0,56,5,35.84
0,59,7,105.57
0,63,4,5.23
0,32,7,293.25
1,59,1,600.17
1,30,7,46.92
0,32,3,1016.5
0,38,4,130.75
0,47,0,7502.0
0,35,0,300.08
0,35,4,5.23
0,45,0,300.08
1,46,7,187.68
1,49,4,20.92
0,69,4,130.75
1,33,6,26250.0
0,41,3,1016.5
0,52,0,300.08
1,38,0,7502.0
1,52,0,7502.0
0,55,2,378.75
0,60,1,2400.68
0,26,3,162.64
0,57,0,4801.28
1,63,0,4801.28
0,28,1,9602.72
0,59,0,4801.28
1,64,4,5.23
1,67,4,47.07
1,56,0,300.08
0,65,1,600.17
0,24,4,47.07
1,43,3,40.66
0,28,5,896.0
0,37,0,300.08
0,18,0,4801.28
0,63,1,600.17
0,37,1,600.17
0,46,5,896.0
0,18,4,5.23
0,36,0,300.08
1,20,4,130.75
1,66,4,130.75
0,34,4,83.68
0,31,3,1016.5
0,59,0,1200.32
0,24,0,1200.32
0,39,1,600.17
0,58,3,1016.5
0,37,1,15004.25
0,39,1,2400.68
0,46,0,7502.0
0,40,3,1016.5
1,22,3,162.64
1,48,6,16800.0
0,51,4,83.68
0,38,4,20.92
0,45,4,130.75
1,35,5,143.36
0,62,3,40.66
0,34,3,650.56
1,36,3,40.66
0,23,5,573.44
0,37,3,162.64
0,53,0,2700.7200000000003
0,27,0,7502.0
0,22,4,83.68
0,46,3,365.94
1,38,6,16800.0
0,34,4,130.75
0,55,7,46.92
0,22,0,4801.28
1,26,0,300.08
0,37,3,365.94
0,61,0,7502.0
0,67,0,1200.32
1,69,0,4801.28
0,27,1,2400.68
0,26,3,1016.5
0,30,7,293.25
0,69,7,46.92
1,39,1,5401.53
0,43,0,1200.32
0,38,0,2700.7200000000003
0,36,3,365.94
0,61,3,1016.5
0,56,6,26250.0
1,58,1,600.17
1,66,4,83.68
1,38,4,47.07
0,64,0,2700.7200000000003
1,64,0,1200.32
0,21,0,2700.7200000000003
0,45,0,2700.7200000000003
1,31,6,4200.0
1,37,0,4801.28
1,31,5,322.56
0,63,0,4801.28
0,26,0,1200.32
1,46,4,83.68
0,31,0,1200.32
0,60,0,7502.0
0,23,0,1200.32
0,59,0,1200.32
0,44,3,162.64
0,54,4,5.23
1,55,0,7502.0
1,50,1,9602.72
0,36,7,46.92
1,33,1,15004.25
1,18,3,162.64
0,54,7,46.92
1,46,3,365.94
1,38,4,20.92
0,39,3,162.64
0,36,3,162.64
1,53,0,4801.28
1,50,4,47.07
1,64,4,5.23
0,44,4,5.23
1,42,0,1200.32
0,67,0,4801.28
1,46,4,5.23
0,47,3,1016.5
0,50,0,300.08
1,39,2,60.6
1,31,5,573.44
0,28,0,300.08
1,68,0,300.08
1,55,0,1200.32
0,58,2,242.4
1,49,6,26250.0
1,57,1,9602.72
0,52,5,573.44
0,28,1,600.17
0,47,7,293.25
0,46,3,650.56
1,38,7,11.73
1,47,3,1016.5
0,23,4,47.07
1,38,5,143.36
1,48,4,47.07
1,48,3,650.56
0,50,4,130.75
0,59,5,143.36
1,31,6,26250.0
1,27,3,365.94
0,35,0,300.08
0,44,0,1200.32
1,47,0,2700.7200000000003
0,20,4,5.23
1,43,5,573.44
0,68,0,1200.32
1,52,5,143.36
1,39,3,1016.5
1,29,0,300.08
0,58,3,162.64
0,53,6,26250.0
0,64,4,47.07
1,24,4,5.23
1,65,0,7502.0
0,23,0,2700.7200000000003
1,60,5,143.36
1,69,0,1200.32
1,18,3,40.66
1,51,3,1016.5
0,37,3,650.56
0,59,6,9450.0
1,24,4,47.07
0,49,6,16800.0
1,43,0,2700.7200000000003
0,53,6,9450.0
0,29,0,1200.32
0,67,3,162.64
0,41,0,4801.28
0,50,2,136.35000000000002
0,58,0,1200.32
1,26,0,2700.7200000000003
0,56,3,1016.5
0,56,4,83.68
1,55,0,2700.7200000000003
1,68,5,573.44
1,59,7,11.73
0,33,0,2700.7200000000003
0,62,3,650.56
0,61,0,2700.7200000000003
0,39,4,130.75
1,35,5,322.56
0,48,3,650.56
0,54,1,2400.68
1,18,0,300.08
1,43,6,9450.0
0,34,0,4801.28
0,29,0,4801.28
0,50,7,187.68
0,37,0,1200.32
0,34,4,47.07
0,37,1,15004.25
1,37,0,1200.32
0,20,4,47.07
0,25,4,20.92
0,26,3,365.94
0,61,4,130.75
0,50,0,300.08
0,39,3,365.94
1,21,1,5401.53
0,38,3,650.56
0,56,1,9602.72
0,50,2,378.75
0,67,7,187.68
0,22,0,1200.32
1,62,0,1200.32
0,68,4,130.75
0,64,4,130.75
0,19,2,60.6
0,30,0,300.08
0,35,1,9602.72
0,51,0,300.08
0,23,5,143.36
1,18,5,896.0
0,18,3,162.64
0,29,4,20.92
0,48,2,60.6
1,63,5,322.56
0,26,7,105.57
0,25,0,4801.28
1,38,0,7502.0
1,23,1,9602.72
0,69,5,35.84
0,33,5,322.56
0,54,7,105.57
0,42,4,47.07
0,55,1,15004.25
0,51,0,4801.28
1,54,4,130.75
1,35,0,300.08
0,57,0,2700.7200000000003
0,41,3,1016.5
0,66,0,300.08
0,44,7,293.25
1,32,0,4801.28
1,36,3,365.94
1,38,0,1200.32
1,32,3,365.94
0,25,4,83.68
1,60,4,83.68
0,68,0,7502.0
1,67,7,105.57
0,67,0,2700.7200000000003
0,67,3,40.66
0,39,4,20.92
0,58,5,896.0
1,57,0,300.08
0,64,0,7502.0
1,31,1,15004.25
0,26,0,7502.0
0,63,4,20.92
0,68,3,1016.5
0,42,0,1200.32
1,31,3,162.64
1,19,0,2700.7200000000003
0,37,1,15004.25
0,19,0,4801.28
0,42,6,4200.0
0,30,0,4801.28
0,22,3,650.56
0,27,7,46.92
1,23,4,47.07
0,38,7,11.73
0,64,0,2700.7200000000003
0,54,3,365.94
1,21,5,896.0
0,61,0,300.08
0,43,0,300.08
0,69,6,4200.0
0,60,3,1016.5
1,39,3,650.56
0,46,0,4801.28
1,61,1,15004.25
1,42,0,4801.28
0,32,0,2700.7200000000003
0,41,4,5.23
0,42,0,1200.32
1,25,7,46.92
0,68,4,130.75
1,19,0,4801.28
0,65,0,2700.7200000000003
0,60,3,365.94
0,32,7,105.57
0,48,1,2400.68
1,21,5,322.56
0,56,0,2700.7200000000003
1,21,0,1200.32
0,36,4,20.92
0,49,4,130.75
1,42,0,2700.7200000000003
1,37,4,83.68
0,44,0,1200.32
1,46,6,4200.0
1,36,0,300.08
1,26,0,7502.0
0,54,5,573.44
0,53,0,1200.32
0,35,0,300.08
0,30,0,7502.0
1,69,0,300.08
0,65,7,187.68
0,50,3,365.94
0,32,0,4801.28
1,43,7,11.73
1,40,4,47.07
1,69,4,47.07
0,64,3,365.94
0,66,5,573.44
0,69,0,1200.32
0,27,0,1200.32
0,19,2,15.15
0,67,0,1200.32
1,52,1,2400.68
1,28,0,4801.28
0,38,7,46.92
1,27,0,7502.0
0,68,4,5.23
1,40,0,7502.0
1,40,0,1200.32
0,57,5,896.0
0,22,0,1200.32
1,60,4,130.75
0,18,2,60.6
0,60,1,5401.53
1,48,3,162.64
1,42,3,1016.5
0,56,0,1200.32
1,44,3,40.66
0,68,0,4801.28
0,60,1,600.17
1,56,4,5.23
0,39,0,7502.0
0,35,1,15004.25
0,60,5,322.56
1,48,6,4200.0
0,23,6,9450.0
0,54,7,46.92
1,31,5,143.36
0,57,0,7502.0
1,40,7,105.57
1,49,0,300.08
0,57,0,7502.0
0,31,0,1200.32
1,47,0,7502.0
0,50,4,83.68
0,30,3,40.66
0,36,0,4801.28
1,29,2,15.15
1,31,0,7502.0
0,56,3,40.66
0,37,0,4801.28
1,46,0,4801.28
1,56,0,1200.32
0,49,6,16800.0
0,25,0,7502.0
0,29,3,365.94
1,47,7,46.92
0,65,0,4801.28
1,59,0,1200.32
1,23,0,4801.28
0,60,1,600.17
1,58,4,130.75
0,68,4,20.92
0,41,0,4801.28
0,63,3,365.94
1,22,1,2400.68
1,62,0,1200.32
0,49,0,2700.7200000000003
1,38,7,187.68
1,49,3,162.64
1,60,0,2700.7200000000003
0,19,1,9602.72
1,28,5,573.44
1,46,0,1200.32
1,59,6,26250.0
1,49,0,1200.32
1,69,4,130.75
0,49,5,143.36
0,19,5,896.0
0,47,2,378.75
1,43,1,15004.25
1,38,1,600.17
0,41,4,5.23
0,40,7,105.57
0,59,0,1200.32
1,59,3,650.56
1,36,3,1016.5
1,36,5,35.84
0,48,3,650.56
0,26,4,130.75
0,66,7,46.92
0,39,0,7502.0
1,29,0,300.08
1,59,5,35.84
0,29,4,47.07
0,43,0,300.08
0,41,0,7502.0
0,33,3,365.94
1,39,6,16800.0
0,49,2,242.4
0,25,0,300.08
0,59,3,1016.5
1,35,4,47.07
0,32,0,2700.7200000000003
1,57,0,7502.0
0,45,5,35.84
0,19,6,1050.0
0,24,1,5401.53
0,22,0,2700.7200000000003
0,59,0,1200.32
0,50,4,20.92
0,54,5,143.36
0,34,5,35.84
0,43,1,5401.53
1,30,5,143.36
0,55,1,2400.68
0,39,4,47.07
0,42,7,11.73
0,61,0,1200.32
0,36,3,650.56
0,65,2,378.75
0,65,0,300.08
1,25,0,300.08
1,50,5,143.36
1,26,4,47.07
1,63,0,300.08
0,64,3,40.66
1,50,7,11.73
0,38,2,136.35000000000002
0,62,7,105.57
1,50,0,300.08
0,51,0,300.08
0,46,4,47.07
0,33,4,130.75
0,59,3,365.94
0,58,0,4801.28
0,36,0,4801.28
0,64,3,162.64
0,54,0,1200.32
1,45,0,300.08
0,41,3,1016.5
0,68,5,35.84
0,49,0,2700.7200000000003
0,68,0,300.08
1,21,2,15.15
1,60,4,5.23
1,18,6,1050.0
0,60,0,1200.32
1,60,0,300.08
0,45,0,7502.0
1,20,5,896.0
0,30,5,35.84
1,39,0,1200.32
0,18,3,1016.5
1,50,0,4801.28
1,55,5,896.0
0,37,7,293.25
0,26,3,1016.5
0,46,0,2700.7200000000003
0,27,0,1200.32
1,43,0,4801.28
0,58,4,130.75
0,30,5,322.56
0,66,0,1200.32
0,52,4,83.68
0,65,1,9602.72
0,54,5,35.84
1,37,4,47.07
0,36,5,322.56
0,20,6,4200.0
0,59,4,47.07
1,28,0,7502.0
1,55,1,9602.72
1,26,4,83.68
0,59,5,573.44
1,26,3,650.56
0,47,3,365.94
0,27,6,4200.0
1,49,1,2400.68
1,53,5,573.44
0,19,4,5.23
0,55,1,15004.25
0,30,4,83.68
0,40,7,187.68
0,53,7,11.73
1,34,2,378.75
0,64,6,4200.0
0,57,0,1200.32
0,59,3,40.66
0,49,5,322.56
0,43,3,162.64
0,67,1,5401.53
0,29,0,7502.0
1,52,4,83.68
0,22,1,15004.25
0,32,0,300.08
0,42,0,2700.7200000000003
1,32,0,1200.32
0,43,5,896.0
0,48,3,40.66
1,18,7,46.92
1,39,3,1016.5
1,24,1,15004.25
0,33,3,365.94
1,59,2,60.6
1,30,7,11.73
1,33,1,2400.68
0,38,0,300.08
0,69,0,7502.0
1,31,0,2700.7200000000003
1,40,3,365.94
0,38,0,300.08
0,44,4,47.07
0,37,4,83.68
1,67,1,9602.72
0,64,0,2700.7200000000003
1,19,5,35.84
0,21,0,300.08
0,43,6,1050.0
0,19,7,293.25
0,62,4,130.75
1,32,5,322.56
0,36,7,105.57
1,48,0,7502.0
0,63,0,7502.0
0,53,2,242.4
0,50,1,15004.25
0,68,0,4801.28
0,23,1,5401.53
0,41,7,46.92
1,50,4,130.75
0,41,6,4200.0
1,54,6,26250.0
1,51,3,650.56
0,52,6,26250.0
1,26,5,35.84
0,33,0,2700.7200000000003
0,52,3,40.66
0,23,0,7502.0
1,68,1,2400.68
0,34,4,83.68
1,66,0,1200.32
1,46,0,300.08
0,39,2,378.75
1,24,0,300.08
0,60,1,2400.68
1,29,1,5401.53
0,24,1,5401.53
1,27,1,5401.53
0,68,0,7502.0
1,49,0,300.08
0,47,5,35.84
0,40,0,300.08
0,55,2,242.4
1,46,3,162.64
1,25,3,1016.5
0,27,4,47.07
0,21,0,4801.28
1,51,4,130.75
0,26,4,5.23
1,38,1,2400.68
0,22,5,143.36
0,69,0,300.08
0,29,4,5.23
0,34,3,40.66
0,32,4,20.92
0,43,0,300.08
0,26,0,1200.32
0,39,5,322.56
0,59,3,650.56
0,22,7,46.92
1,24,0,300.08
0,50,6,26250.0
0,54,2,60.6
1,45,5,896.0
1,68,0,1200.32
1,44,1,15004.25
1,46,0,300.08
1,22,3,365.94
1,51,3,162.64
0,69,5,896.0
0,30,0,7502.0
0,50,2,136.35000000000002
0,49,0,2700.7200000000003
0,56,0,4801.28
1,57,0,7502.0
1,60,6,9450.0
0,46,1,600.17
0,47,3,1016.5
0,20,6,1050.0
1,61,1,5401.53
1,29,1,2400.68
0,56,4,130.75
1,48,1,600.17
0,60,7,105.57
0,54,4,83.68
0,30,0,1200.32
0,37,5,896.0
1,22,0,2700.7200000000003
1,36,0,4801.28
0,60,0,1200.32
1,35,0,7502.0
0,32,7,293.25
0,48,0,2700.7200000000003
0,38,5,143.36
1,27,3,162.64
0,29,0,7502.0
1,52,5,322.56
0,68,3,1016.5
0,49,0,2700.7200000000003
0,30,1,600.17
0,67,2,242.4
0,68,5,143.36
1,66,3,1016.5
0,60,4,130.75
1,63,0,1200.32
0,36,0,7502.0
0,57,3,1016.5
1,32,7,46.92
0,27,5,35.84
0,61,5,896.0
1,53,4,130.75
1,53,4,20.92
0,33,4,5.23
0,67,0,1200.32
0,34,5,35.84
1,66,6,1050.0
0,48,7,187.68
0,69,1,600.17
0,48,4,47.07
1,58,0,4801.28
1,54,0,7502.0
1,46,5,322.56
0,64,3,365.94
0,28,3,162.64
1,35,0,1200.32
1,47,1,5401.53
0,50,1,5401.53
1,60,7,11.73
0,39,0,2700.7200000000003
0,28,5,322.56
0,55,1,5401.53
0,47,4,130.75
1,54,2,136.35000000000002
0,26,0,2700.7200000000003
1,49,2,136.35000000000002
0,64,3,650.56
0,26,3,1016.5
1,26,5,35.84
0,64,5,896.0
1,56,3,1016.5
0,39,0,1200.32
0,37,3,1016.5
0,29,6,1050.0
0,45,3,365.94
0,31,4,47.07
0,53,4,47.07
0,60,3,162.64
1,35,0,4801.28
1,65,7,46.92
0,26,3,162.64
0,67,4,20.92
0,54,7,187.68
0,19,6,4200.0
1,35,0,4801.28
0,52,3,40.66
0,41,0,300.08
0,28,5,573.44
1,43,0,1200.32
0,60,0,300.08
1,36,5,322.56
0,46,1,9602.72
0,42,3,40.66
0,38,5,573.44
0,24,7,187.68
0,18,7,293.25
1,30,1,9602.72
1,30,1,2400.68
1,22,0,7502.0
0,67,4,83.68
0,22,0,300.08
0,23,0,4801.28
0,59,0,2700.7200000000003
0,65,6,4200.0
1,62,2,242.4
0,58,0,2700.7200000000003
0,46,0,300.08
1,41,3,365.94
0,44,4,47.07
1,62,7,105.57
0,26,5,35.84
0,26,0,2700.7200000000003
0,62,6,9450.0
0,61,3,40.66
1,64,6,26250.0
0,68,6,16800.0
0,52,4,47.07
1,34,0,2700.7200000000003
0,44,5,35.84
0,69,3,650.56
0,28,1,9602.72
1,63,3,40.66
0,26,4,83.68
1,56,0,300.08
1,54,3,365.94
0,24,5,573.44
0,18,3,1016.5
1,55,0,300.08
1,19,0,1200.32
1,32,0,300.08
0,67,1,9602.72
0,47,1,5401.53
1,40,0,7502.0
0,36,0,7502.0
0,38,0,300.08
0,37,0,1200.32
1,21,2,60.6
0,57,0,2700.7200000000003
0,38,0,2700.7200000000003
1,69,4,20.92
1,62,3,40.66
0,20,3,1016.5
1,39,0,4801.28
0,27,0,2700.7200000000003
1,37,5,573.44
1,53,4,47.07
1,43,3,40.66
1,28,5,322.56
1,29,0,4801.28
1,40,0,4801.28
0,58,0,4801.28
0,66,2,15.15
0,49,3,162.64
1,49,0,1200.32
1,60,6,1050.0
1,57,2,15.15
1,46,0,300.08
0,63,0,7502.0
1,48,4,130.75
0,57,0,7502.0
0,40,0,7502.0
0,33,3,650.56
1,46,3,40.66
0,43,3,40.66
1,45,0,2700.7200000000003
0,39,2,378.75
0,58,1,15004.25
1,28,5,35.84
1,56,1,15004.25
0,61,0,2700.7200000000003
1,32,4,20.92
1,58,0,4801.28
0,61,7,105.57
0,22,4,5.23
0,64,4,130.75
1,35,1,5401.53
0,19,5,322.56
1,66,0,300.08
1,60,2,15.15
0,27,0,7502.0
0,32,3,1016.5
0,42,7,187.68
1,58,3,40.66
1,66,7,11.73
0,54,4,5.23
1,30,4,47.07
1,64,0,7502.0
0,28,7,46.92
0,30,0,2700.7200000000003
0,49,6,9450.0
0,23,0,2700.7200000000003
0,22,4,5.23
0,58,3,40.66
0,22,2,378.75
0,20,3,650.56
0,34,0,4801.28
0,56,0,4801.28
1,46,0,300.08
1,45,0,2700.7200000000003
1,43,5,896.0
1,54,0,7502.0
0,45,3,40.66
0,44,5,322.56
0,18,7,187.68
1,65,1,9602.72
0,59,0,300.08
0,32,4,20.92
0,36,1,2400.68
0,19,0,300.08
0,29,2,136.35000000000002
1,38,6,16800.0
1,34,0,2700.7200000000003
1,69,6,16800.0
0,57,0,1200.32
0,32,0,4801.28
0,48,5,143.36
0,42,4,5.23
0,24,4,83.68
1,68,0,1200.32
1,67,5,143.36
1,31,6,16800.0
1,60,0,300.08
1,20,0,4801.28
0,34,3,365.94
0,45,1,2400.68
1,30,1,600.17
1,37,0,2700.7200000000003
0,26,3,40.66
0,64,0,7502.0
1,44,6,26250.0
1,19,6,16800.0
1,60,7,187.68
0,53,0,4801.28
1,30,3,650.56
1,44,1,9602.72
1,31,5,35.84
1,57,4,83.68
0,37,0,2700.7200000000003
1,20,0,4801.28
1,23,7,105.57
0,27,0,7502.0
0,51,3,365.94
1,21,6,16800.0
0,60,4,47.07
1,49,3,650.56
1,55,3,1016.5
1,62,4,130.75
1,21,4,130.75
0,64,5,573.44
1,57,7,293.25
1,58,0,1200.32
0,40,5,322.56
0,44,3,1016.5
1,39,4,130.75
1,55,2,378.75
0,43,3,650.56
1,37,0,300.08
1,55,0,300.08
1,39,0,300.08
0,65,5,322.56
1,47,0,4801.28
1,23,3,162.64
0,57,0,2700.7200000000003
0,35,6,1050.0
1,27,0,4801.28
0,46,1,9602.72
1,30,0,300.08
0,30,0,1200.32
1,66,0,7502.0
1,59,3,365.94
1,18,1,15004.25
0,58,0,4801.28
0,44,6,26250.0
0,53,7,46.92
0,24,3,1016.5
0,64,1,9602.72
0,18,7,105.57
0,21,5,322.56
0,45,4,130.75
1,52,6,9450.0
1,31,3,40.66
0,52,3,162.64
0,64,0,2700.7200000000003
0,33,4,130.75
1,56,0,4801.28
1,29,7,293.25
0,41,7,46.92
1,36,4,83.68
0,31,4,47.07
0,44,0,7502.0
1,56,1,15004.25
0,19,0,4801.28
0,48,3,40.66
1,59,1,15004.25
0,23,3,162.64
0,20,4,83.68
0,22,0,300.08
0,55,0,1200.32
1,37,3,365.94
1,29,4,83.68
0,69,0,4801.28
0,55,3,40.66
0,55,3,650.56
0,41,3,162.64
0,27,0,7502.0
0,41,7,46.92
1,45,4,47.07
0,39,0,300.08
1,44,4,5.23
1,48,1,9602.72
0,47,0,300.08
0,29,3,40.66
1,25,3,40.66
1,64,3,365.94
1,20,0,7502.0
0,54,4,83.68
1,41,0,7502.0
0,60,4,20.92
0,68,0,300.08
1,63,1,600.17
1,62,4,130.75
0,59,1,600.17
0,44,0,300.08
0,22,3,40.66
0,25,3,1016.5
1,33,0,2700.7200000000003
0,66,1,15004.25
0,37,7,105.57
1,69,1,2400.68
0,37,1,15004.25
0,68,2,136.35000000000002
1,48,0,2700.7200000000003
0,54,3,40.66
0,54,3,40.66
0,69,1,9602.72
0,41,2,15.15
0,66,0,4801.28
1,61,6,26250.0
0,62,0,1200.32
0,55,0,300.08
0,21,0,1200.32
1,44,0,7502.0
0,25,1,600.17
0,64,6,16800.0
1,33,1,9602.72
0,23,5,896.0
1,45,1,9602.72
0,65,4,5.23
0,19,4,47.07
1,59,0,4801.28
0,27,3,162.64
0,24,4,130.75
0,62,4,5.23
0,52,0,2700.7200000000003
1,65,7,187.68
0,37,2,136.35000000000002
1,48,2,378.75
1,24,0,1200.32
0,45,1,15004.25
0,44,2,15.15
1,39,0,300.08
0,50,3,1016.5
0,40,5,573.44
1,62,5,322.56
1,18,3,162.64
1,52,6,1050.0
1,66,3,365.94
0,38,0,7502.0
1,64,4,83.68
0,44,2,242.4
0,31,0,7502.0
0,49,0,7502.0
1,24,2,242.4
1,65,5,573.44
1,20,1,9602.72
0,38,7,11.73
0,36,6,16800.0
0,34,4,5.23
0,59,5,573.44
0,35,3,365.94
0,31,4,20.92
1,21,6,9450.0
0,61,0,7502.0
1,43,0,2700.7200000000003
0,37,0,2700.7200000000003
1,26,0,4801.28
0,30,0,7502.0
0,48,6,4200.0
0,54,4,5.23
0,39,7,46.92
0,63,0,2700.7200000000003
0,36,3,1016.5
0,18,0,2700.7200000000003
1,19,0,300.08
1,45,0,2700.7200000000003
0,68,0,7502.0
0,47,1,9602.72
1,62,0,2700.7200000000003
1,62,0,7502.0
1,42,6,16800.0
1,23,5,322.56
1,45,0,7502.0
0,28,0,2700.7200000000003
0,60,1,5401.53
1,18,0,1200.32
1,21,0,1200.32
1,61,3,162.64
0,42,0,2700.7200000000003
1,68,0,7502.0
0,68,5,322.56
0,59,3,365.94
1,66,3,650.56
0,34,0,7502.0
1,40,0,7502.0
0,18,4,5.23
1,58,3,162.64
0,61,0,1200.32
0,53,3,650.56
1,41,0,7502.0
1,65,0,4801.28
0,31,0,7502.0
0,27,3,365.94
1,41,0,300.08
1,69,6,4200.0
0,49,0,300.08
0,21,5,573.44
1,44,3,1016.5
1,44,2,378.75
1,21,0,2700.7200000000003
0,49,3,40.66
0,30,0,2700.7200000000003
1,47,0,2700.7200000000003
0,41,6,1050.0
0,19,2,60.6
0,32,0,4801.28
1,35,4,47.07
0,46,3,40.66
1,59,3,162.64
0,48,4,130.75
1,39,1,9602.72
0,47,2,60.6
